id,nombre,fecha,segmento,genero,subgenero,recinto_id,ciudad,categoria,subcategoria,banda_precio
LvZ18Q_Ux9MkT9ZZvwbKE,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbKJ,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbKL,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbKN,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbKO,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbKP,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbKQ,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbK_,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbKb,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbKf,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbKh,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbKj,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbKp,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbKq,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbKr,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_Ux9MkT9ZZvwbKx,Antarctica Experience,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
Z698xZ2qZ1k-f4V7k,ERIC CLAPTON - EUROPEAN TOUR 2026,2026-05-10,Music,Rock,Pop,Z598xZ2qZe6d7,Barcelona,Música,Pop/Rock,alto
Z698xZ2qZ1kCoroa9,ERIC CLAPTON - EUROPEAN TOUR 2026 | VIP Packages,2026-05-10,Music,Rock,Pop,Z598xZ2qZe6d7,Barcelona,Música,Pop/Rock,alto
LvZ18Q_s678ayc8Zv0bBo,Visita Audioguiada Palacio Domecq,2026-05-10,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67C5UHOZvu3ir,Visita Audioguiada Palacio Domecq,2026-05-10,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67eeVSYZv83xd,Visita Audioguiada Palacio Domecq,2026-05-10,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmB,Museo Banksy Madrid,2026-05-10,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmD,Museo Banksy Madrid,2026-05-10,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmH,Museo Banksy Madrid,2026-05-10,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmM,Museo Banksy Madrid,2026-05-10,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmV,Museo Banksy Madrid,2026-05-10,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmW,Museo Banksy Madrid,2026-05-10,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmg,Museo Banksy Madrid,2026-05-10,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmy,Museo Banksy Madrid,2026-05-10,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmz,Museo Banksy Madrid,2026-05-10,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18QKTxr84RtOZv8E5h,Museo Banksy Madrid,2026-05-10,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Qbc8EkDV-ZZv9oc5,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-10,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9ocC,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-10,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9ocG,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-10,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9ocu,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-10,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18QbsfmnwCUOZvlWC7,DINOLANDIA Y EL BOSQUE ENCANTADO: 2 PARQUES EN UNO,2026-05-10,Miscellaneous,Family,Other,Z598xZ2qZae6F,Madrid,Familia y otros,Parques temáticos,medio
LvZ18Qr2W-pZlbOZv-Vmy,"New York, New York... Los éxitos de Broadway",2026-05-10,Undefined,,,Z598xZ2qZavd1,Madrid,Arte y Teatro,Musical,medio
LvZ18Qr2Wgf2s9YZvheiI,A ritmo de copla,2026-05-10,Undefined,,,Z598xZ2qZavd1,Madrid,Música,Flamenco/Rumba,medio
LvZ18QrHqIzRi18Z0Uxsd,CLÁSICOS DISNEY,2026-05-10,Undefined,,,Z598xZ2qZdevF,Madrid,Arte y Teatro,Musical,medio
LvZ18Qrb34azfc8Zvns_C,De Motomami a LUX: tributo a Rosalía,2026-05-10,Undefined,,,Z598xZ2qZavd1,Madrid,Música,Pop/Rock,medio
LvZ18QrepPixDUZZvohHq,"VESPERA, cabaret erótico",2026-05-10,Undefined,,,Z598xZ2qZavdk,Madrid,Arte y Teatro,Circo,alto
LvZ18Qreqs3P5DZZvmkD6,Servicio de habitaciones,2026-05-10,Undefined,,,Z598xZ2qZavdk,Madrid,Arte y Teatro,Comedia,medio
LvZ18QrxLBKl-38ZvgQcE,Las chicas de oro: Un tributo a una época dorada,2026-05-10,Undefined,,,Z598xZ2qZae67,Madrid,Música,Pop/Rock,medio
LvZ18Qrx_GPvtlOZvKloa,La Voz de Nueva York,2026-05-10,Undefined,,,Z598xZ2qZae67,Madrid,Música,Jazz/Blues,alto
LvZ18Qrxr7V1rOOZv7InT,"Aitana, el tributo",2026-05-10,Undefined,,,Z598xZ2qZae67,Madrid,Música,Pop/Rock,medio
LvZ18QrWS3vGu0OZvBFU9,Museo Carmen Thyssen Málaga,2026-05-10,Arts & Theatre,Cultural,Cultural,Z598xZ2qZk76e,Málaga,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsR6,Museo Banksy Madrid,2026-05-11,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsR7,Museo Banksy Madrid,2026-05-11,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRA,Museo Banksy Madrid,2026-05-11,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRd,Museo Banksy Madrid,2026-05-11,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRe,Museo Banksy Madrid,2026-05-11,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRk,Museo Banksy Madrid,2026-05-11,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRv,Museo Banksy Madrid,2026-05-11,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmT,Museo Banksy Madrid,2026-05-11,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsmX,Museo Banksy Madrid,2026-05-11,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18QKTxr84RtOZv8E5j,Museo Banksy Madrid,2026-05-11,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Qbc8EkDV-ZZv9oc2,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-11,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oc3,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-11,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oc8,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-11,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9oco,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-11,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18QbcdqblQFYZvhUfv,DINOLANDIA Y EL BOSQUE ENCANTADO: 2 PARQUES EN UNO,2026-05-11,Miscellaneous,Family,Other,Z598xZ2qZae6F,Madrid,Familia y otros,Parques temáticos,medio
LvZ18QremPav5o8Zvpx_J,RANCHERAS Y BOLEROS DEL ALMA ENTRE COPAS Y SUSPIROS,2026-05-11,Undefined,,,Z598xZ2qZae67,Madrid,Música,Latin,medio
Z698xZ2qZ16vvv77Fx,Arcángel - La 8va Maravilla World Tour 20 Aniversario | VIP Packages,2026-05-11,Music,Latin,Latin,Z598xZ2qZk7ek,Madrid,Música,Latin,alto
Z698xZ2qZ1kuaaFZ7,Arcángel - La 8va Maravilla World Tour 20 Aniversario,2026-05-11,Music,Latin,Latin,Z598xZ2qZk7ek,Madrid,Música,Latin,alto
LvZ18Q_UxbZJU0OZvVEE-,Antarctica Experience,2026-05-12,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEE0,Antarctica Experience,2026-05-12,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEE,Antarctica Experience,2026-05-12,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEI,Antarctica Experience,2026-05-12,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEJ,Antarctica Experience,2026-05-12,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEO,Antarctica Experience,2026-05-12,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEP,Antarctica Experience,2026-05-12,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEi,Antarctica Experience,2026-05-12,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEl,Antarctica Experience,2026-05-12,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEn,Antarctica Experience,2026-05-12,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEt,Antarctica Experience,2026-05-12,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_UxbZJU0OZvVEEx,Antarctica Experience,2026-05-12,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
Z698xZ2qZ16v-V-_0e,TWICE [THIS IS FOR] WORLD TOUR IN BARCELONA | VIP Packages,2026-05-12,Music,Rock,Pop,Z598xZ2qZe6d7,Barcelona,Música,Pop/Rock,alto
Z698xZ2qZ1kfECKbo,TWICE [THIS IS FOR] WORLD TOUR IN BARCELONA,2026-05-12,Music,Rock,Pop,Z598xZ2qZe6d7,Barcelona,Música,Pop/Rock,alto
LvZ18Q_s1OxjMJOZv7w5E,Visita Audioguiada Palacio Domecq,2026-05-12,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s675Yfv8ZvRsht,Visita Audioguiada Palacio Domecq,2026-05-12,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s678ayc8Zv0bB3,Visita Audioguiada Palacio Domecq,2026-05-12,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67C5UHOZvu3iL,Visita Audioguiada Palacio Domecq,2026-05-12,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67QAjOYZvfGZ1,Visita Audioguiada Palacio Domecq,2026-05-12,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67bW3uYZvUxvz,Visita Audioguiada Palacio Domecq,2026-05-12,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67eeVSYZv83x7,Visita Audioguiada Palacio Domecq,2026-05-12,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67hYfv8ZvRsLT,Visita Audioguiada Palacio Domecq,2026-05-12,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67jvsY8ZvZ_Yf,Visita Audioguiada Palacio Domecq,2026-05-12,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsR2,Museo Banksy Madrid,2026-05-12,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsR5,Museo Banksy Madrid,2026-05-12,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsR8,Museo Banksy Madrid,2026-05-12,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRC,Museo Banksy Madrid,2026-05-12,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRF,Museo Banksy Madrid,2026-05-12,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRG,Museo Banksy Madrid,2026-05-12,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRa,Museo Banksy Madrid,2026-05-12,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRo,Museo Banksy Madrid,2026-05-12,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRu,Museo Banksy Madrid,2026-05-12,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18QKTxr84RtOZv8E5q,Museo Banksy Madrid,2026-05-12,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18QL6l-lew9OZv0SQK,Legado del Mediterráneo: Tributo a Nino Bravo y Camilo Sesto,2026-05-12,Undefined,,,Z598xZ2qZae67,Madrid,Música,Pop/Rock,medio
LvZ18Qbc8EkDV-ZZv9oc4,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-12,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9ocK,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-12,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9ocf,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-12,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18Qbc8EkDV-ZZv9ocp,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,2026-05-12,Music,World,Flamenco,Z598xZ2qZav1k,Madrid,Música,Flamenco/Rumba,alto
LvZ18QbcdqblQFYZvhUfe,DINOLANDIA Y EL BOSQUE ENCANTADO: 2 PARQUES EN UNO,2026-05-12,Miscellaneous,Family,Other,Z598xZ2qZae6F,Madrid,Familia y otros,Parques temáticos,medio
LvZ18QrxQb8Dy3ZZvpRR4,Tarot Comedy,2026-05-12,Undefined,,,Z598xZ2qZae67,Madrid,Arte y Teatro,Comedia,medio
LvZ18QrWS3vGu0OZvBFUA,Museo Carmen Thyssen Málaga,2026-05-12,Undefined,,,Z598xZ2qZk76e,Málaga,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_gT3GpfgYZvOSK2,Antarctica Experience,2026-05-13,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOSK3,Antarctica Experience,2026-05-13,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOSK6,Antarctica Experience,2026-05-13,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOSK8,Antarctica Experience,2026-05-13,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOSKA,Antarctica Experience,2026-05-13,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOSKC,Antarctica Experience,2026-05-13,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOSKK,Antarctica Experience,2026-05-13,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOSKf,Antarctica Experience,2026-05-13,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOSKk,Antarctica Experience,2026-05-13,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOSKo,Antarctica Experience,2026-05-13,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
LvZ18Q_gT3GpfgYZvOSKu,Antarctica Experience,2026-05-13,Miscellaneous,Family,Other,Z598xZ2qZkFee,Barcelona,Familia y otros,Visitas Guiadas/Exposiciones,alto
Z698xZ2qZ16v4gP64M,Arcángel - La 8va Maravilla World Tour 20 Aniversario,2026-05-13,Music,Latin,Latin,Z198xZ2qZ1e1,Barcelona,Música,Latin,alto
Z698xZ2qZ16vZ7Zgpd,Arcángel - La 8va Maravilla World Tour 20 Aniversario | VIP Packages,2026-05-13,Music,Latin,Latin,Z198xZ2qZ1e1,Barcelona,Música,Latin,alto
LvZ18Q_s1OxjMJOZv7w5I,Visita Audioguiada Palacio Domecq,2026-05-13,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s675Yfv8ZvRshn,Visita Audioguiada Palacio Domecq,2026-05-13,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s678ayc8Zv0bBK,Visita Audioguiada Palacio Domecq,2026-05-13,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67C5UHOZvu3iO,Visita Audioguiada Palacio Domecq,2026-05-13,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67QAjOYZvfGZ5,Visita Audioguiada Palacio Domecq,2026-05-13,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67bW3uYZvUxvy,Visita Audioguiada Palacio Domecq,2026-05-13,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67eeVSYZv83xA,Visita Audioguiada Palacio Domecq,2026-05-13,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67hYfv8ZvRsOZ,Visita Audioguiada Palacio Domecq,2026-05-13,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q_s67jvsY8ZvZ_Y4,Visita Audioguiada Palacio Domecq,2026-05-13,Undefined,,,Z598xZ2qZavF7,Jerez de la Frontera,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsR3,Museo Banksy Madrid,2026-05-13,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsR4,Museo Banksy Madrid,2026-05-13,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsR9,Museo Banksy Madrid,2026-05-13,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRK,Museo Banksy Madrid,2026-05-13,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRQ,Museo Banksy Madrid,2026-05-13,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsR_,Museo Banksy Madrid,2026-05-13,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRb,Museo Banksy Madrid,2026-05-13,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRh,Museo Banksy Madrid,2026-05-13,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
LvZ18Q3HOZOf1kOZvUsRp,Museo Banksy Madrid,2026-05-13,Arts & Theatre,Cultural,Cultural,Z598xZ2qZF111,Madrid,Familia y otros,Visitas Guiadas/Exposiciones,medio
