interaction_id,event_timestamp,user_id,session_id,event_id,interaction_type,swipe_direction,liked,recommendation_context,segmento,genero,subgenero,ciudad,precio_min,precio_max,fecha_evento,recinto_id,ingestion_timestamp,dwell_ms,home_city,synthetic_persona,days_until_event,price_mid
int_0008549,2026-01-02T21:55:20+00:00,user_0082,user_0082_session_002,evt_00394,swipe,right,true,swipe,Arts_Theatre,Classical,Chamber,Barcelona,20.0,52.0,2026-02-11,barcelona_diagonal_arena,2026-01-02T22:24:20+00:00,6469,Barcelona,arts_culture_local,40,36.0
int_0012191,2026-01-02T22:05:42+00:00,user_0120,user_0120_session_009,evt_00220,swipe,left,false,swipe,Family,Exhibition,Immersive,Madrid,12.0,28.0,2026-04-16,madrid_distrito_club,2026-01-02T22:56:42+00:00,2251,Bilbao,family_weekend_local,104,20.0
int_0020105,2026-01-02T22:07:51+00:00,user_0195,user_0195_session_008,evt_00011,swipe,left,false,swipe,Music,Rock,Alternative_Rock,Madrid,42.0,54.0,2026-03-12,madrid_river_stage,2026-01-02T22:22:51+00:00,1264,Madrid,electronic_night_explorer,69,48.0
int_0023988,2026-01-02T22:08:20+00:00,user_0233,user_0233_session_014,evt_00099,swipe,left,false,swipe,Sports,Tennis,ATP,Madrid,79.0,99.0,2026-03-14,madrid_river_stage,2026-01-02T22:40:20+00:00,1843,Sevilla,broad_discovery_flexible,71,89.0
int_0013297,2026-01-02T22:22:52+00:00,user_0132,user_0132_session_009,evt_00644,swipe,right,true,swipe,Family,Circus,Acrobatic,Valencia,24.0,50.0,2026-04-18,valencia_ciutat_arena,2026-01-02T22:55:52+00:00,6780,Valencia,family_weekend_local,106,37.0
int_0002743,2026-01-02T22:25:16+00:00,user_0024,user_0024_session_016,evt_00140,swipe,left,false,swipe,Arts_Theatre,Musical,Local_Musical,Madrid,45.0,67.0,2026-04-19,madrid_distrito_club,2026-01-02T22:57:16+00:00,1115,Barcelona,music_local_budget,107,56.0
int_0012381,2026-01-02T22:30:57+00:00,user_0122,user_0122_session_016,evt_00220,swipe,right,true,swipe,Family,Exhibition,Immersive,Madrid,12.0,28.0,2026-04-16,madrid_distrito_club,2026-01-02T22:37:57+00:00,7957,Madrid,family_weekend_local,104,20.0
int_0018855,2026-01-02T22:41:37+00:00,user_0185,user_0185_session_007,evt_00714,swipe,right,true,swipe,Music,Electronic,Techno,Sevilla,53.0,83.0,2026-02-09,sevilla_alameda_club,2026-01-02T23:36:37+00:00,4422,Valencia,electronic_night_explorer,38,68.0
int_0013085,2026-01-02T22:41:43+00:00,user_0130,user_0130_session_006,evt_00433,swipe,left,false,swipe,Family,Exhibition,Science,Barcelona,8.0,28.0,2026-01-11,barcelona_montjuic_hall,2026-01-02T22:52:43+00:00,2412,Madrid,family_weekend_local,9,18.0
int_0015779,2026-01-02T22:58:14+00:00,user_0160,user_0160_session_014,evt_01194,swipe,left,false,swipe,Sports,Football,International_Friendly,Malaga,81.0,111.0,2026-02-08,malaga_alcazaba_hall,2026-01-02T23:42:14+00:00,1082,Madrid,electronic_night_explorer,37,96.0
int_0006765,2026-01-02T23:09:24+00:00,user_0063,user_0063_session_014,evt_00545,swipe,right,true,swipe,Sports,Tennis,ATP,Valencia,65.0,95.0,2026-01-10,valencia_mediterraneo_hall,2026-01-02T23:50:24+00:00,2523,Valencia,sports_travel_premium,8,80.0
int_0015194,2026-01-02T23:10:24+00:00,user_0155,user_0155_session_003,evt_01321,swipe,left,false,swipe,Family,Circus,Family_Circus,Malaga,11.0,33.0,2026-01-10,malaga_malaga_forum,2026-01-02T23:41:24+00:00,1092,Malaga,family_weekend_local,8,22.0
int_0000323,2026-01-02T23:11:07+00:00,user_0003,user_0003_session_016,evt_00931,swipe,left,false,swipe,Music,Electronic,House,Bilbao,57.0,71.0,2026-03-15,bilbao_abando_arena,2026-01-03T00:03:07+00:00,2512,Sevilla,music_local_budget,72,64.0
int_0006016,2026-01-02T23:17:20+00:00,user_0056,user_0056_session_003,evt_01211,swipe,right,true,swipe,Sports,Basketball,EuroLeague,Malaga,76.0,100.0,2026-03-13,malaga_malaga_forum,2026-01-03T00:02:20+00:00,7677,Valencia,sports_travel_premium,70,88.0
int_0007601,2026-01-02T23:35:58+00:00,user_0072,user_0072_session_002,evt_01225,swipe,left,false,swipe,Sports,Tennis,Exhibition,Malaga,76.0,108.0,2026-01-12,malaga_malaga_forum,2026-01-03T00:30:58+00:00,453,Bilbao,sports_travel_premium,10,92.0
int_0011683,2026-01-02T23:40:11+00:00,user_0114,user_0114_session_010,evt_00484,swipe,left,false,chat,Music,Electronic,House,Valencia,47.0,69.0,2026-04-20,valencia_ciutat_arena,2026-01-02T23:47:11+00:00,562,Malaga,arts_culture_local,108,58.0
int_0013826,2026-01-02T23:47:56+00:00,user_0138,user_0138_session_005,evt_00091,swipe,left,false,chat,Sports,Basketball,EuroLeague,Madrid,67.0,93.0,2026-03-12,madrid_river_stage,2026-01-03T00:10:56+00:00,1901,Sevilla,family_weekend_local,69,80.0
int_0003574,2026-01-03T09:03:30+00:00,user_0031,user_0031_session_018,evt_00635,swipe,right,true,swipe,Family,Kids,Storytelling,Valencia,23.0,45.0,2026-03-16,valencia_mediterraneo_hall,2026-01-03T09:32:30+00:00,6891,Bilbao,music_local_budget,72,34.0
int_0022919,2026-01-03T09:03:53+00:00,user_0222,user_0222_session_012,evt_00321,swipe,right,true,swipe,Sports,Tennis,ATP,Barcelona,75.0,105.0,2026-01-10,barcelona_montjuic_hall,2026-01-03T09:42:53+00:00,7923,Sevilla,broad_discovery_flexible,7,90.0
int_0017604,2026-01-03T09:18:13+00:00,user_0174,user_0174_session_023,evt_00723,swipe,left,false,swipe,Music,Urban,Trap,Sevilla,37.0,61.0,2026-03-15,sevilla_triana_hall,2026-01-03T09:45:13+00:00,2102,Madrid,electronic_night_explorer,71,49.0
int_0018417,2026-01-03T09:28:09+00:00,user_0181,user_0181_session_018,evt_01338,swipe,left,false,swipe,Family,Exhibition,Immersive,Malaga,11.0,47.0,2026-02-11,malaga_alcazaba_hall,2026-01-03T09:55:09+00:00,1449,Bilbao,electronic_night_explorer,39,29.0
int_0016777,2026-01-03T09:30:04+00:00,user_0168,user_0168_session_008,evt_00282,swipe,right,true,chat,Music,Urban,Hip_Hop,Barcelona,55.0,67.0,2026-02-10,barcelona_diagonal_arena,2026-01-03T10:26:04+00:00,8971,Valencia,electronic_night_explorer,38,61.0
int_0018827,2026-01-03T09:54:01+00:00,user_0185,user_0185_session_003,evt_00060,swipe,right,true,swipe,Music,Urban,Hip_Hop,Madrid,45.0,77.0,2026-04-13,madrid_distrito_club,2026-01-03T10:40:01+00:00,4109,Valencia,electronic_night_explorer,100,61.0
int_0024013,2026-01-03T09:54:52+00:00,user_0233,user_0233_session_018,evt_01243,swipe,left,false,swipe,Arts_Theatre,Theatre,Contemporary,Malaga,32.0,60.0,2026-03-17,malaga_malaga_forum,2026-01-03T10:06:52+00:00,1729,Sevilla,broad_discovery_flexible,73,46.0
int_0005935,2026-01-03T10:03:03+00:00,user_0055,user_0055_session_010,evt_00299,swipe,left,false,swipe,Sports,Football,International_Friendly,Barcelona,70.0,104.0,2026-03-17,barcelona_montjuic_hall,2026-01-03T10:40:03+00:00,1953,Sevilla,sports_travel_premium,73,87.0
int_0004367,2026-01-03T10:12:58+00:00,user_0038,user_0038_session_015,evt_01051,swipe,right,true,swipe,Arts_Theatre,Comedy,Improvised,Bilbao,21.0,41.0,2026-03-19,bilbao_abando_arena,2026-01-03T10:48:58+00:00,8459,Bilbao,music_local_budget,75,31.0
int_0006758,2026-01-03T10:18:29+00:00,user_0063,user_0063_session_012,evt_00466,swipe,left,false,swipe,Music,Pop,Mainstream_Pop,Valencia,53.0,83.0,2026-02-14,valencia_ciutat_arena,2026-01-03T11:03:29+00:00,1449,Valencia,sports_travel_premium,42,68.0
int_0016859,2026-01-03T10:23:32+00:00,user_0168,user_0168_session_022,evt_01081,swipe,left,false,chat,Family,Kids,Storytelling,Bilbao,8.0,33.0,2026-01-10,bilbao_abando_arena,2026-01-03T11:18:32+00:00,2303,Valencia,electronic_night_explorer,7,20.5
int_0005450,2026-01-03T10:29:01+00:00,user_0050,user_0050_session_002,evt_00852,swipe,left,false,swipe,Family,Kids,Interactive_Show,Sevilla,11.0,43.0,2026-04-13,sevilla_alameda_club,2026-01-03T10:49:01+00:00,1696,Valencia,sports_travel_premium,100,27.0
int_0001673,2026-01-03T10:55:23+00:00,user_0015,user_0015_session_013,evt_00507,swipe,right,true,swipe,Music,Urban,Hip_Hop,Valencia,43.0,75.0,2026-03-11,valencia_mediterraneo_hall,2026-01-03T11:33:23+00:00,4283,Malaga,music_local_budget,67,59.0
int_0000327,2026-01-03T10:59:25+00:00,user_0003,user_0003_session_016,evt_00132,swipe,left,false,swipe,Arts_Theatre,Musical,Broadway,Madrid,59.0,71.0,2026-04-15,madrid_distrito_club,2026-01-03T11:36:25+00:00,1904,Sevilla,music_local_budget,102,65.0
int_0022416,2026-01-03T11:02:08+00:00,user_0217,user_0217_session_013,evt_00633,swipe,right,true,swipe,Family,Kids,Storytelling,Valencia,18.0,30.0,2026-01-13,valencia_mediterraneo_hall,2026-01-03T11:35:08+00:00,3608,Barcelona,broad_discovery_flexible,10,24.0
int_0012007,2026-01-03T11:28:55+00:00,user_0118,user_0118_session_005,evt_00858,swipe,right,true,swipe,Family,Kids,Storytelling,Sevilla,8.0,33.0,2026-02-15,sevilla_alameda_club,2026-01-03T12:09:55+00:00,5489,Malaga,family_weekend_local,43,20.5
int_0003808,2026-01-03T11:37:48+00:00,user_0033,user_0033_session_014,evt_00731,swipe,left,false,swipe,Music,Urban,Hip_Hop,Sevilla,38.0,52.0,2026-03-18,sevilla_triana_hall,2026-01-03T12:01:48+00:00,1156,Barcelona,music_local_budget,74,45.0
int_0023369,2026-01-03T11:43:40+00:00,user_0227,user_0227_session_010,evt_00564,swipe,right,true,chat,Arts_Theatre,Theatre,Drama,Valencia,28.0,52.0,2026-04-17,valencia_ciutat_arena,2026-01-03T12:41:40+00:00,3371,Madrid,broad_discovery_flexible,104,40.0
int_0021815,2026-01-03T11:46:55+00:00,user_0211,user_0211_session_007,evt_00003,swipe,left,false,swipe,Music,Rock,Indie_Rock,Madrid,35.0,59.0,2026-03-16,madrid_river_stage,2026-01-03T11:50:55+00:00,2909,Malaga,broad_discovery_flexible,72,47.0
int_0009946,2026-01-03T11:50:58+00:00,user_0096,user_0096_session_008,evt_00681,swipe,left,false,swipe,Music,Rock,Alternative_Rock,Sevilla,39.0,51.0,2026-01-10,sevilla_triana_hall,2026-01-03T11:52:58+00:00,2094,Madrid,arts_culture_local,7,45.0
int_0001492,2026-01-03T11:53:18+00:00,user_0013,user_0013_session_022,evt_00754,swipe,left,false,swipe,Sports,Basketball,ACB,Sevilla,66.0,94.0,2026-02-15,sevilla_alameda_club,2026-01-03T12:11:18+00:00,440,Barcelona,music_local_budget,43,80.0
int_0016947,2026-01-03T11:56:51+00:00,user_0169,user_0169_session_014,evt_00059,swipe,right,true,swipe,Music,Urban,Hip_Hop,Madrid,42.0,72.0,2026-03-15,madrid_river_stage,2026-01-03T12:39:51+00:00,4660,Madrid,electronic_night_explorer,71,57.0
int_0023938,2026-01-03T12:05:43+00:00,user_0233,user_0233_session_006,evt_00529,swipe,right,true,chat,Sports,Basketball,ACB,Valencia,58.0,90.0,2026-01-14,valencia_mediterraneo_hall,2026-01-03T13:03:43+00:00,4904,Sevilla,broad_discovery_flexible,11,74.0
int_0009325,2026-01-03T12:17:12+00:00,user_0090,user_0090_session_003,evt_00289,swipe,left,false,swipe,Sports,Football,La_Liga,Barcelona,79.0,115.0,2026-01-13,barcelona_montjuic_hall,2026-01-03T12:19:12+00:00,2339,Bilbao,arts_culture_local,10,97.0
int_0017062,2026-01-03T12:24:12+00:00,user_0170,user_0170_session_009,evt_01177,swipe,left,false,swipe,Music,Urban,Hip_Hop,Malaga,38.0,54.0,2026-01-10,malaga_malaga_forum,2026-01-03T12:54:12+00:00,1745,Bilbao,electronic_night_explorer,7,46.0
int_0001265,2026-01-03T12:26:05+00:00,user_0012,user_0012_session_005,evt_00977,swipe,left,false,swipe,Sports,Basketball,ACB,Bilbao,70.0,96.0,2026-01-10,bilbao_abando_arena,2026-01-03T13:15:05+00:00,1271,Barcelona,music_local_budget,7,83.0
int_0023871,2026-01-03T12:45:29+00:00,user_0232,user_0232_session_014,evt_00772,swipe,left,false,swipe,Sports,Tennis,ATP,Sevilla,66.0,92.0,2026-04-20,sevilla_alameda_club,2026-01-03T13:13:29+00:00,2405,Valencia,broad_discovery_flexible,107,79.0
int_0014313,2026-01-03T12:45:38+00:00,user_0144,user_0144_session_012,evt_00274,swipe,left,false,swipe,Music,Urban,Trap,Barcelona,55.0,71.0,2026-02-15,barcelona_diagonal_arena,2026-01-03T13:17:38+00:00,472,Sevilla,family_weekend_local,43,63.0
int_0021431,2026-01-03T12:51:52+00:00,user_0207,user_0207_session_020,evt_01266,swipe,right,true,swipe,Arts_Theatre,Comedy,Stand_Up,Malaga,20.0,38.0,2026-02-12,malaga_alcazaba_hall,2026-01-03T12:52:52+00:00,9135,Valencia,broad_discovery_flexible,40,29.0
int_0015614,2026-01-03T12:58:52+00:00,user_0159,user_0159_session_007,evt_00924,swipe,right,true,swipe,Music,Pop,Latin_Pop,Bilbao,37.0,55.0,2026-04-16,bilbao_arenal_stage,2026-01-03T13:18:52+00:00,4215,Bilbao,electronic_night_explorer,103,46.0
int_0002433,2026-01-03T13:01:56+00:00,user_0022,user_0022_session_002,evt_00484,swipe,left,false,swipe,Music,Electronic,House,Valencia,47.0,69.0,2026-04-20,valencia_ciutat_arena,2026-01-03T13:42:56+00:00,1147,Valencia,music_local_budget,107,58.0
int_0012503,2026-01-03T13:05:59+00:00,user_0124,user_0124_session_004,evt_00124,swipe,left,false,swipe,Arts_Theatre,Theatre,Contemporary,Madrid,28.0,48.0,2026-04-13,madrid_distrito_club,2026-01-03T13:09:59+00:00,616,Sevilla,family_weekend_local,100,38.0
int_0023948,2026-01-03T13:07:09+00:00,user_0233,user_0233_session_007,evt_00395,swipe,left,false,swipe,Arts_Theatre,Classical,Chamber,Barcelona,27.0,55.0,2026-03-17,barcelona_montjuic_hall,2026-01-03T13:11:09+00:00,2489,Sevilla,broad_discovery_flexible,73,41.0
int_0013292,2026-01-03T13:10:16+00:00,user_0132,user_0132_session_008,evt_01330,swipe,right,true,swipe,Family,Exhibition,Science,Malaga,8.0,21.0,2026-02-09,malaga_alcazaba_hall,2026-01-03T13:37:16+00:00,4551,Valencia,family_weekend_local,37,14.5
int_0005971,2026-01-03T13:25:09+00:00,user_0055,user_0055_session_016,evt_00057,swipe,left,false,swipe,Music,Urban,Hip_Hop,Madrid,40.0,74.0,2026-01-10,madrid_river_stage,2026-01-03T13:46:09+00:00,1409,Sevilla,sports_travel_premium,7,57.0
int_0008529,2026-01-03T13:28:48+00:00,user_0081,user_0081_session_015,evt_00180,swipe,left,false,chat,Family,Kids,Interactive_Show,Madrid,22.0,38.0,2026-04-16,madrid_distrito_club,2026-01-03T14:26:48+00:00,1718,Malaga,arts_culture_local,103,30.0
int_0020475,2026-01-03T13:30:11+00:00,user_0198,user_0198_session_012,evt_00587,swipe,left,false,chat,Arts_Theatre,Musical,Local_Musical,Valencia,49.0,71.0,2026-03-12,valencia_mediterraneo_hall,2026-01-03T13:57:11+00:00,835,Valencia,electronic_night_explorer,68,60.0
int_0000743,2026-01-03T13:41:24+00:00,user_0007,user_0007_session_013,evt_00722,swipe,left,false,swipe,Music,Urban,Trap,Sevilla,32.0,62.0,2026-02-13,sevilla_alameda_club,2026-01-03T14:15:24+00:00,2635,Bilbao,music_local_budget,41,47.0
int_0019420,2026-01-03T13:42:08+00:00,user_0189,user_0189_session_019,evt_00929,swipe,left,false,swipe,Music,Electronic,House,Bilbao,72.0,88.0,2026-01-13,bilbao_abando_arena,2026-01-03T14:26:08+00:00,2427,Madrid,electronic_night_explorer,10,80.0
int_0018427,2026-01-03T13:51:08+00:00,user_0181,user_0181_session_020,evt_00339,swipe,left,false,swipe,Arts_Theatre,Theatre,Drama,Barcelona,23.0,55.0,2026-03-19,barcelona_montjuic_hall,2026-01-03T14:15:08+00:00,627,Bilbao,electronic_night_explorer,75,39.0
int_0017995,2026-01-03T13:53:04+00:00,user_0178,user_0178_session_006,evt_01137,swipe,left,false,swipe,Music,Pop,Mainstream_Pop,Malaga,32.0,66.0,2026-01-10,malaga_malaga_forum,2026-01-03T14:39:04+00:00,492,Barcelona,electronic_night_explorer,7,49.0
int_0021138,2026-01-03T13:55:51+00:00,user_0205,user_0205_session_012,evt_00148,swipe,right,true,swipe,Arts_Theatre,Comedy,Stand_Up,Madrid,39.0,51.0,2026-04-12,madrid_distrito_club,2026-01-03T13:56:51+00:00,4866,Barcelona,broad_discovery_flexible,99,45.0
int_0014658,2026-01-03T13:57:49+00:00,user_0148,user_0148_session_013,evt_00122,swipe,right,true,swipe,Arts_Theatre,Theatre,Contemporary,Madrid,24.0,36.0,2026-02-15,madrid_distrito_club,2026-01-03T14:10:49+00:00,4062,Bilbao,family_weekend_local,43,30.0
int_0006780,2026-01-03T14:19:20+00:00,user_0063,user_0063_session_016,evt_00066,swipe,right,true,swipe,Sports,Football,La_Liga,Madrid,82.0,102.0,2026-02-08,madrid_distrito_club,2026-01-03T15:12:20+00:00,4476,Valencia,sports_travel_premium,36,92.0
int_0019355,2026-01-03T14:24:53+00:00,user_0189,user_0189_session_009,evt_01282,swipe,left,false,swipe,Arts_Theatre,Classical,Symphonic,Malaga,43.0,77.0,2026-02-11,malaga_alcazaba_hall,2026-01-03T14:35:53+00:00,1022,Madrid,electronic_night_explorer,39,60.0
int_0017219,2026-01-03T14:33:40+00:00,user_0171,user_0171_session_015,evt_00940,swipe,right,true,swipe,Music,Electronic,Techno,Bilbao,66.0,92.0,2026-04-15,bilbao_arenal_stage,2026-01-03T14:40:40+00:00,8056,Malaga,electronic_night_explorer,102,79.0
int_0009646,2026-01-03T14:40:50+00:00,user_0093,user_0093_session_002,evt_00876,swipe,left,false,swipe,Family,Circus,Family_Circus,Sevilla,21.0,35.0,2026-04-19,sevilla_alameda_club,2026-01-03T14:45:50+00:00,2821,Madrid,arts_culture_local,106,28.0
int_0007542,2026-01-03T14:41:10+00:00,user_0071,user_0071_session_008,evt_01324,swipe,left,false,swipe,Family,Circus,Family_Circus,Malaga,9.0,43.0,2026-04-13,malaga_alcazaba_hall,2026-01-03T14:52:10+00:00,954,Malaga,sports_travel_premium,100,26.0
int_0010773,2026-01-03T14:47:22+00:00,user_0104,user_0104_session_014,evt_01052,swipe,right,true,swipe,Arts_Theatre,Comedy,Improvised,Bilbao,15.0,41.0,2026-04-20,bilbao_arenal_stage,2026-01-03T15:03:22+00:00,9847,Valencia,arts_culture_local,107,28.0
int_0022522,2026-01-03T14:55:04+00:00,user_0218,user_0218_session_017,evt_01220,swipe,left,false,chat,Sports,Tennis,ATP,Malaga,81.0,101.0,2026-04-16,malaga_alcazaba_hall,2026-01-03T15:16:04+00:00,1815,Valencia,broad_discovery_flexible,103,91.0
int_0009344,2026-01-03T15:12:14+00:00,user_0090,user_0090_session_006,evt_00106,swipe,left,false,swipe,Sports,Tennis,Exhibition,Madrid,83.0,99.0,2026-02-09,madrid_distrito_club,2026-01-03T15:22:14+00:00,716,Bilbao,arts_culture_local,37,91.0
int_0008119,2026-01-03T15:24:50+00:00,user_0077,user_0077_session_013,evt_00313,swipe,right,true,swipe,Sports,Basketball,EuroLeague,Barcelona,69.0,97.0,2026-01-10,barcelona_montjuic_hall,2026-01-03T16:22:50+00:00,6771,Bilbao,sports_travel_premium,7,83.0
int_0012514,2026-01-03T15:53:07+00:00,user_0124,user_0124_session_006,evt_00010,swipe,left,false,swipe,Music,Rock,Alternative_Rock,Madrid,27.0,63.0,2026-02-12,madrid_distrito_club,2026-01-03T16:47:07+00:00,926,Sevilla,family_weekend_local,40,45.0
int_0018753,2026-01-03T16:02:40+00:00,user_0184,user_0184_session_008,evt_01299,swipe,right,true,swipe,Family,Kids,Interactive_Show,Malaga,17.0,31.0,2026-03-15,malaga_malaga_forum,2026-01-03T16:29:40+00:00,4263,Malaga,electronic_night_explorer,71,24.0
int_0013878,2026-01-03T16:24:58+00:00,user_0139,user_0139_session_003,evt_00178,swipe,right,true,swipe,Family,Kids,Interactive_Show,Madrid,16.0,34.0,2026-02-15,madrid_distrito_club,2026-01-03T16:58:58+00:00,4763,Malaga,family_weekend_local,43,25.0
int_0009619,2026-01-03T16:29:10+00:00,user_0092,user_0092_session_017,evt_00425,swipe,left,false,swipe,Family,Circus,Family_Circus,Barcelona,19.0,31.0,2026-01-10,barcelona_montjuic_hall,2026-01-03T16:33:10+00:00,1873,Barcelona,arts_culture_local,7,25.0
int_0004917,2026-01-03T16:35:51+00:00,user_0044,user_0044_session_007,evt_00556,swipe,right,true,swipe,Sports,Tennis,Exhibition,Valencia,89.0,101.0,2026-04-12,valencia_ciutat_arena,2026-01-03T16:46:51+00:00,3601,Malaga,sports_travel_premium,99,95.0
int_0015875,2026-01-03T16:49:35+00:00,user_0161,user_0161_session_008,evt_01065,swipe,left,false,swipe,Arts_Theatre,Classical,Chamber,Bilbao,42.0,60.0,2026-01-13,bilbao_abando_arena,2026-01-03T17:24:35+00:00,1627,Malaga,electronic_night_explorer,10,51.0
int_0004287,2026-01-03T17:01:28+00:00,user_0037,user_0037_session_022,evt_00939,swipe,right,true,swipe,Music,Electronic,Techno,Bilbao,49.0,85.0,2026-03-12,bilbao_abando_arena,2026-01-03T17:32:28+00:00,7827,Barcelona,music_local_budget,68,67.0
int_0007840,2026-01-03T17:02:45+00:00,user_0074,user_0074_session_015,evt_00476,swipe,left,false,swipe,Music,Pop,Latin_Pop,Valencia,35.0,69.0,2026-04-20,valencia_ciutat_arena,2026-01-03T17:22:45+00:00,2538,Barcelona,sports_travel_premium,107,52.0
int_0021564,2026-01-03T17:08:33+00:00,user_0208,user_0208_session_022,evt_00162,swipe,left,false,chat,Arts_Theatre,Classical,Symphonic,Madrid,50.0,68.0,2026-02-15,madrid_distrito_club,2026-01-03T18:06:33+00:00,2526,Valencia,broad_discovery_flexible,43,59.0
int_0000904,2026-01-03T17:11:06+00:00,user_0009,user_0009_session_004,evt_00724,swipe,right,true,swipe,Music,Urban,Trap,Sevilla,37.0,53.0,2026-04-16,sevilla_alameda_club,2026-01-03T17:35:06+00:00,7690,Malaga,music_local_budget,103,45.0
int_0015462,2026-01-03T17:13:04+00:00,user_0157,user_0157_session_020,evt_00962,swipe,left,false,chat,Sports,Football,La_Liga,Bilbao,92.0,126.0,2026-02-14,bilbao_arenal_stage,2026-01-03T18:08:04+00:00,2371,Madrid,electronic_night_explorer,42,109.0
int_0017924,2026-01-03T17:21:27+00:00,user_0177,user_0177_session_015,evt_00355,swipe,right,true,swipe,Arts_Theatre,Musical,Broadway,Barcelona,59.0,73.0,2026-03-18,barcelona_montjuic_hall,2026-01-03T17:48:27+00:00,2550,Barcelona,electronic_night_explorer,74,66.0
int_0023272,2026-01-03T17:21:48+00:00,user_0226,user_0226_session_006,evt_00073,swipe,left,false,swipe,Sports,Football,International_Friendly,Madrid,80.0,106.0,2026-01-10,madrid_river_stage,2026-01-03T17:38:48+00:00,1060,Malaga,broad_discovery_flexible,7,93.0
int_0014190,2026-01-03T17:26:57+00:00,user_0143,user_0143_session_002,evt_00162,swipe,left,false,swipe,Arts_Theatre,Classical,Symphonic,Madrid,50.0,68.0,2026-02-15,madrid_distrito_club,2026-01-03T18:02:57+00:00,2540,Valencia,family_weekend_local,43,59.0
