interaction_id,event_timestamp,user_id,session_id,event_id,interaction_type,swipe_direction,liked,recommendation_context,segmento,genero,subgenero,ciudad,precio_min,precio_max,fecha_evento,recinto_id,ingestion_timestamp
int_0000137,2026-04-25T06:07:47,user_002,sess_00007,event_00408,swipe,right,True,discover,Music,Rock,Alternative Rock,Malaga,17.92,107.48,2026-07-14,venue_malaga_069,2026-04-25T06:09:23
int_0000138,2026-04-25T07:06:14,user_002,sess_00009,event_01442,swipe,right,True,discover,Music,Pop,Synth Pop,Madrid,59.71,104.59,2026-08-10,venue_madrid_046,2026-04-25T07:08:58
int_0000139,2026-04-25T02:24:02,user_002,sess_00006,event_00495,swipe,right,True,map,Music,Electronic,Techno,Madrid,48.03,113.19,2026-08-06,venue_madrid_044,2026-04-25T02:27:00
int_0000140,2026-04-25T10:50:27,user_002,sess_00008,event_01140,swipe,left,False,map,Family,Theme Park,Adventure,Madrid,32.13,104.41,2026-06-25,venue_madrid_062,2026-04-25T10:50:35
int_0000141,2026-03-30T23:38:04,user_003,sess_00011,event_00635,swipe,right,True,planner,Music,Urban,Hip-Hop,Madrid,33.62,94.46,2026-06-23,venue_madrid_013,2026-03-30T23:41:03
int_0000142,2026-03-31T23:27:03,user_003,sess_00010,event_00866,swipe,right,True,discover,Music,Jazz,Fusion,Madrid,29.86,64.74,2026-07-29,venue_madrid_067,2026-03-31T23:29:35
int_0000143,2026-04-01T04:26:39,user_003,sess_00011,event_00064,swipe,right,True,discover,Music,Jazz,Big Band,Madrid,60.87,118.59,2026-07-06,venue_madrid_016,2026-04-01T04:28:18
int_0000144,2026-04-02T14:48:58,user_003,sess_00012,event_01180,swipe,right,True,map,Music,Urban,Reggaeton,Madrid,47.01,98.27,2026-08-18,venue_madrid_005,2026-04-02T14:50:36
int_0000145,2026-04-02T21:45:42,user_003,sess_00011,event_00207,swipe,right,True,discover,Music,Urban,Hip-Hop,Madrid,64.68,94.91,2026-05-21,venue_madrid_028,2026-04-02T21:48:24
int_0000146,2026-04-03T16:46:43,user_003,sess_00010,event_00753,swipe,left,False,discover,Sports,Football,Friendly,Madrid,72.1,124.14,2026-05-17,venue_madrid_037,2026-04-03T16:49:44
int_0000147,2026-04-04T00:53:13,user_003,sess_00010,event_00853,swipe,left,False,discover,Arts & Theatre,Dance,Contemporary,Madrid,58.15,66.69,2026-06-18,venue_madrid_057,2026-04-04T00:57:13
int_0000148,2026-04-04T22:58:06,user_003,sess_00011,event_00479,swipe,right,True,discover,Music,Electronic,Techno,Madrid,28.82,103.34,2026-07-19,venue_madrid_016,2026-04-04T23:01:12
int_0000149,2026-04-05T17:25:25,user_003,sess_00011,event_01216,swipe,right,True,discover,Music,Urban,Reggaeton,Madrid,73.01,89.06,2026-06-16,venue_madrid_055,2026-04-05T17:27:59
int_0000150,2026-04-06T12:59:01,user_003,sess_00010,event_00363,swipe,right,True,discover,Music,Electronic,House,Madrid,50.64,108.96,2026-06-08,venue_madrid_012,2026-04-06T13:02:28
int_0000151,2026-04-07T00:07:59,user_003,sess_00010,event_00868,swipe,right,True,discover,Music,Electronic,House,Madrid,48.54,120.4,2026-07-10,venue_madrid_052,2026-04-07T00:10:06
int_0000152,2026-04-07T08:21:25,user_003,sess_00010,event_00282,swipe,left,False,discover,Music,Urban,Hip-Hop,Madrid,59.24,139.65,2026-04-29,venue_madrid_051,2026-04-07T08:21:32
int_0000153,2026-04-08T17:04:59,user_003,sess_00010,event_01040,swipe,right,True,discover,Music,Rock,Classic Rock,Madrid,34.76,50.06,2026-05-04,venue_madrid_053,2026-04-08T17:06:47
int_0000154,2026-04-08T23:10:07,user_003,sess_00012,event_01261,swipe,right,True,discover,Music,Electronic,EDM,Madrid,37.34,112.28,2026-05-11,venue_madrid_027,2026-04-08T23:11:39
int_0000155,2026-04-09T08:21:09,user_003,sess_00010,event_00606,swipe,right,True,discover,Music,Urban,Trap,Madrid,41.51,98.81,2026-06-17,venue_madrid_059,2026-04-09T08:23:04
int_0000156,2026-04-10T19:25:13,user_003,sess_00011,event_01261,swipe,right,True,discover,Music,Electronic,EDM,Madrid,37.34,112.28,2026-05-11,venue_madrid_027,2026-04-10T19:25:43
int_0000157,2026-04-11T21:52:03,user_003,sess_00011,event_00341,swipe,right,True,discover,Music,Urban,Trap,Madrid,71.54,83.69,2026-05-01,venue_madrid_016,2026-04-11T21:55:25
int_0000158,2026-04-12T11:34:28,user_003,sess_00012,event_00680,swipe,right,True,discover,Music,Pop,Synth Pop,Madrid,66.2,102.09,2026-07-03,venue_madrid_047,2026-04-12T11:35:31
int_0000159,2026-04-12T18:44:38,user_003,sess_00011,event_00895,swipe,right,True,discover,Arts & Theatre,Dance,Flamenco,Madrid,66.84,85.81,2026-04-28,venue_madrid_043,2026-04-12T18:46:57
int_0000160,2026-04-13T23:04:50,user_003,sess_00012,event_00323,swipe,right,True,discover,Arts & Theatre,Classical,Opera,Madrid,56.45,64.66,2026-05-25,venue_madrid_015,2026-04-13T23:05:09
int_0000161,2026-04-14T10:17:29,user_003,sess_00012,event_00951,swipe,right,True,discover,Music,Urban,Reggaeton,Madrid,64.47,122.07,2026-05-04,venue_madrid_058,2026-04-14T10:19:20
int_0000162,2026-04-15T13:32:22,user_003,sess_00010,event_00915,swipe,right,True,discover,Music,Jazz,Fusion,Madrid,45.53,82.67,2026-07-16,venue_madrid_017,2026-04-15T13:35:57
int_0000163,2026-04-16T14:12:45,user_003,sess_00012,event_01203,swipe,left,False,map,Arts & Theatre,Dance,Flamenco,Valencia,18.56,93.71,2026-06-25,venue_valencia_032,2026-04-16T14:15:19
int_0000164,2026-04-17T07:34:00,user_003,sess_00011,event_00189,swipe,right,True,discover,Music,Jazz,Big Band,Madrid,49.66,83.3,2026-08-23,venue_madrid_042,2026-04-17T07:37:19
int_0000165,2026-04-18T02:25:52,user_003,sess_00011,event_00864,swipe,right,True,discover,Music,Jazz,Big Band,Madrid,49.35,57.78,2026-06-03,venue_madrid_058,2026-04-18T02:27:10
int_0000166,2026-04-18T18:47:10,user_003,sess_00011,event_00630,swipe,left,False,discover,Arts & Theatre,Theatre,Comedy,Madrid,69.5,123.39,2026-04-27,venue_madrid_015,2026-04-18T18:50:08
int_0000167,2026-04-19T01:41:51,user_003,sess_00010,event_01405,swipe,right,True,discover,Music,Rock,Classic Rock,Malaga,46.95,73.41,2026-07-03,venue_malaga_065,2026-04-19T01:44:04
int_0000168,2026-04-20T09:41:23,user_003,sess_00011,event_01389,swipe,right,True,planner,Music,Rock,Classic Rock,Madrid,68.56,104.88,2026-06-20,venue_madrid_064,2026-04-20T09:45:21
int_0000169,2026-04-21T00:24:35,user_003,sess_00011,event_00871,swipe,left,False,discover,Sports,Football,Friendly,Madrid,75.11,132.44,2026-08-21,venue_madrid_048,2026-04-21T00:27:09
int_0000170,2026-04-22T02:26:10,user_003,sess_00010,event_01352,swipe,right,True,map,Music,Urban,Trap,Madrid,66.47,97.22,2026-05-08,venue_madrid_041,2026-04-22T02:29:13
int_0000171,2026-04-22T10:11:13,user_003,sess_00012,event_01117,swipe,right,True,discover,Music,Urban,Trap,Madrid,51.19,128.61,2026-06-11,venue_madrid_010,2026-04-22T10:12:17
int_0000172,2026-04-23T02:11:13,user_003,sess_00012,event_00460,swipe,right,True,map,Music,Jazz,Big Band,A Coruna,68.22,155.38,2026-07-21,venue_a_coruna_039,2026-04-23T02:15:12
int_0000173,2026-04-23T14:16:05,user_003,sess_00011,event_00341,swipe,right,True,discover,Music,Urban,Trap,Madrid,71.54,83.69,2026-05-01,venue_madrid_016,2026-04-23T14:17:46
int_0000174,2026-04-25T01:58:31,user_003,sess_00011,event_00639,swipe,right,True,discover,Music,Jazz,Fusion,Madrid,39.05,80.95,2026-06-24,venue_madrid_069,2026-04-25T02:00:57
int_0000175,2026-04-25T06:17:00,user_003,sess_00012,event_01026,swipe,right,True,planner,Music,Urban,Reggaeton,Madrid,44.35,107.19,2026-05-11,venue_madrid_011,2026-04-25T06:17:47
int_0000176,2026-04-25T08:46:44,user_003,sess_00010,event_00097,swipe,right,True,discover,Music,Pop,Mainstream Pop,Sevilla,52.65,63.88,2026-08-19,venue_sevilla_013,2026-04-25T08:49:40
int_0000177,2026-04-25T00:16:40,user_003,sess_00012,event_01450,swipe,right,True,discover,Music,Electronic,EDM,Madrid,47.8,109.98,2026-07-08,venue_madrid_042,2026-04-25T00:17:42
int_0000178,2026-04-25T09:09:49,user_003,sess_00011,event_01293,swipe,right,True,planner,Music,Jazz,Fusion,Madrid,53.96,93.07,2026-07-21,venue_madrid_048,2026-04-25T09:13:05
int_0000179,2026-04-25T10:54:21,user_003,sess_00012,event_00515,swipe,right,True,discover,Music,Electronic,House,Barcelona,66.26,97.19,2026-06-11,venue_barcelona_048,2026-04-25T10:55:31
int_0000180,2026-04-25T10:00:44,user_003,sess_00011,event_00541,swipe,right,True,discover,Arts & Theatre,Theatre,Musical,Madrid,71.67,96.0,2026-07-29,venue_madrid_032,2026-04-25T10:01:12
int_0000181,2026-04-25T06:38:45,user_003,sess_00012,event_01042,swipe,right,True,map,Music,Rock,Indie Rock,Madrid,46.74,112.18,2026-05-08,venue_madrid_063,2026-04-25T06:40:30
int_0000182,2026-04-25T11:22:58,user_003,sess_00012,event_00884,swipe,right,True,map,Music,Urban,Hip-Hop,Madrid,16.63,29.43,2026-05-19,venue_madrid_042,2026-04-25T11:25:51
int_0000183,2026-04-25T01:56:28,user_003,sess_00010,event_00669,swipe,right,True,discover,Music,Rock,Classic Rock,Madrid,20.86,37.38,2026-06-17,venue_madrid_002,2026-04-25T01:59:29
int_0000184,2026-04-25T07:08:19,user_003,sess_00011,event_00417,swipe,right,True,discover,Music,Pop,Synth Pop,Zaragoza,63.9,86.9,2026-06-12,venue_zaragoza_012,2026-04-25T07:09:19
int_0000185,2026-04-25T03:26:35,user_003,sess_00010,event_01376,swipe,right,True,discover,Music,Electronic,House,Bilbao,38.63,52.51,2026-07-11,venue_bilbao_055,2026-04-25T03:28:08
int_0000186,2026-04-25T09:15:26,user_003,sess_00011,event_01092,swipe,right,True,discover,Music,Rock,Indie Rock,Madrid,71.32,128.49,2026-05-14,venue_madrid_035,2026-04-25T09:17:29
int_0000187,2026-04-25T09:39:05,user_003,sess_00012,event_01309,swipe,right,True,discover,Music,Urban,Reggaeton,Madrid,73.16,107.84,2026-06-18,venue_madrid_037,2026-04-25T09:39:18
int_0000188,2026-04-25T08:59:43,user_003,sess_00010,event_00391,swipe,right,True,discover,Music,Rock,Alternative Rock,Madrid,31.61,93.41,2026-08-14,venue_madrid_042,2026-04-25T09:00:22
int_0000189,2026-04-25T11:11:55,user_003,sess_00010,event_00403,swipe,right,True,discover,Music,Electronic,EDM,Barcelona,64.99,88.62,2026-07-31,venue_barcelona_042,2026-04-25T11:14:22
int_0000190,2026-04-25T01:15:39,user_003,sess_00011,event_00443,swipe,right,True,discover,Music,Rock,Alternative Rock,Barcelona,59.62,84.27,2026-04-27,venue_barcelona_007,2026-04-25T01:16:30
int_0000191,2026-04-25T10:58:49,user_003,sess_00011,event_00242,swipe,right,True,map,Music,Jazz,Fusion,Madrid,31.98,78.21,2026-08-03,venue_madrid_042,2026-04-25T11:02:04
int_0000192,2026-04-25T01:44:06,user_003,sess_00010,event_01239,swipe,right,True,discover,Music,Urban,Trap,Madrid,65.81,79.79,2026-04-30,venue_madrid_015,2026-04-25T01:44:12
int_0000193,2026-04-25T09:05:48,user_003,sess_00010,event_00352,swipe,right,True,discover,Music,Jazz,Big Band,Madrid,22.83,89.62,2026-08-07,venue_madrid_026,2026-04-25T09:09:09
int_0000194,2026-04-25T04:19:06,user_003,sess_00012,event_00440,swipe,right,True,discover,Music,Rock,Classic Rock,Madrid,56.0,76.01,2026-06-01,venue_madrid_021,2026-04-25T04:20:43
int_0000195,2026-04-25T05:30:08,user_003,sess_00011,event_01237,swipe,right,True,discover,Music,Jazz,Big Band,Madrid,20.79,37.5,2026-05-25,venue_madrid_021,2026-04-25T05:32:54
int_0000196,2026-04-25T02:58:49,user_003,sess_00012,event_01294,swipe,left,False,discover,Sports,Running,10K,Madrid,51.85,133.43,2026-05-02,venue_madrid_044,2026-04-25T03:00:58
int_0000197,2026-04-25T01:53:47,user_003,sess_00010,event_00121,swipe,right,True,discover,Arts & Theatre,Exhibition,Immersive,Madrid,18.22,67.83,2026-06-10,venue_madrid_040,2026-04-25T01:55:25
int_0000198,2026-04-25T06:24:35,user_003,sess_00011,event_00761,swipe,right,True,discover,Music,Electronic,House,Madrid,65.29,132.76,2026-05-25,venue_madrid_016,2026-04-25T06:25:13
int_0000199,2026-04-25T10:17:31,user_003,sess_00012,event_00327,swipe,right,True,map,Music,Pop,Synth Pop,Madrid,27.04,81.27,2026-06-12,venue_madrid_002,2026-04-25T10:18:36
int_0000200,2026-04-25T07:00:37,user_003,sess_00011,event_01126,swipe,right,True,map,Music,Urban,Trap,Madrid,49.01,138.55,2026-05-15,venue_madrid_010,2026-04-25T07:04:27
int_0000201,2026-04-25T01:21:19,user_003,sess_00010,event_00866,swipe,left,False,discover,Music,Jazz,Fusion,Madrid,29.86,64.74,2026-07-29,venue_madrid_067,2026-04-25T01:22:35
int_0000202,2026-04-25T06:14:47,user_003,sess_00010,event_01161,swipe,right,True,planner,Music,Electronic,EDM,Madrid,42.55,99.41,2026-05-10,venue_madrid_014,2026-04-25T06:18:44
int_0000203,2026-04-25T11:16:52,user_003,sess_00010,event_00242,swipe,right,True,discover,Music,Jazz,Fusion,Madrid,31.98,78.21,2026-08-03,venue_madrid_042,2026-04-25T11:18:28
int_0000204,2026-03-06T06:47:21,user_004,sess_00015,event_00809,swipe,right,True,discover,Music,Urban,Hip-Hop,Valencia,18.53,53.82,2026-07-06,venue_valencia_013,2026-03-06T06:50:36
int_0000205,2026-03-07T02:58:46,user_004,sess_00018,event_01106,swipe,left,False,discover,Music,Rock,Indie Rock,Barcelona,48.5,135.02,2026-06-11,venue_barcelona_003,2026-03-07T03:02:18
int_0000206,2026-03-07T15:31:36,user_004,sess_00018,event_01046,swipe,right,True,discover,Music,Electronic,EDM,Valencia,74.17,147.64,2026-06-21,venue_valencia_024,2026-03-07T15:32:00
int_0000207,2026-03-07T19:54:52,user_004,sess_00013,event_00608,swipe,right,True,discover,Music,Rock,Classic Rock,Valencia,20.26,37.19,2026-08-21,venue_valencia_043,2026-03-07T19:55:42
int_0000208,2026-03-09T05:13:43,user_004,sess_00017,event_01106,swipe,right,True,discover,Music,Rock,Indie Rock,Barcelona,48.5,135.02,2026-06-11,venue_barcelona_003,2026-03-09T05:17:23
int_0000209,2026-03-09T14:31:41,user_004,sess_00016,event_00544,swipe,right,True,planner,Music,Rock,Classic Rock,Madrid,41.05,50.29,2026-07-16,venue_madrid_031,2026-03-09T14:34:33
int_0000210,2026-03-10T02:47:12,user_004,sess_00016,event_00905,swipe,right,True,planner,Music,Pop,Synth Pop,Malaga,55.81,102.07,2026-05-11,venue_malaga_036,2026-03-10T02:50:41
int_0000211,2026-03-11T04:36:34,user_004,sess_00017,event_00809,swipe,right,True,discover,Music,Urban,Hip-Hop,Valencia,18.53,53.82,2026-07-06,venue_valencia_013,2026-03-11T04:37:46
int_0000212,2026-03-11T19:06:37,user_004,sess_00016,event_00046,swipe,left,False,discover,Arts & Theatre,Theatre,Drama,Madrid,19.57,82.47,2026-05-26,venue_madrid_020,2026-03-11T19:09:43
int_0000213,2026-03-12T07:21:17,user_004,sess_00015,event_01322,swipe,left,False,map,Family,Kids,Educational,Valencia,36.34,69.94,2026-08-10,venue_valencia_025,2026-03-12T07:24:54
int_0000214,2026-03-13T03:32:30,user_004,sess_00013,event_00320,swipe,left,False,discover,Arts & Theatre,Classical,Symphonic,Madrid,41.78,78.21,2026-05-16,venue_madrid_002,2026-03-13T03:34:56
int_0000215,2026-03-14T13:15:03,user_004,sess_00017,event_00492,swipe,right,True,discover,Music,Urban,Hip-Hop,Valencia,48.88,107.05,2026-06-19,venue_valencia_069,2026-03-14T13:18:51
int_0000216,2026-03-16T00:33:30,user_004,sess_00014,event_01044,swipe,right,True,discover,Music,Jazz,Fusion,Valencia,22.65,31.43,2026-07-10,venue_valencia_062,2026-03-16T00:34:49
int_0000217,2026-03-16T18:19:18,user_004,sess_00017,event_00794,swipe,right,True,discover,Music,Electronic,House,Valencia,63.74,81.75,2026-08-19,venue_valencia_047,2026-03-16T18:22:44
int_0000218,2026-03-17T00:58:26,user_004,sess_00017,event_00809,swipe,right,True,discover,Music,Urban,Hip-Hop,Valencia,18.53,53.82,2026-07-06,venue_valencia_013,2026-03-17T00:58:29
int_0000219,2026-03-18T12:42:46,user_004,sess_00018,event_00302,swipe,right,True,discover,Music,Jazz,Smooth Jazz,Valencia,55.95,67.92,2026-08-18,venue_valencia_044,2026-03-18T12:43:21
int_0000220,2026-03-18T18:00:23,user_004,sess_00018,event_00870,swipe,left,False,discover,Music,Electronic,House,Sevilla,46.75,111.7,2026-08-14,venue_sevilla_066,2026-03-18T18:00:33
int_0000221,2026-03-20T03:31:41,user_004,sess_00017,event_00106,swipe,left,False,discover,Family,Kids,Puppets,Valencia,22.23,66.59,2026-07-23,venue_valencia_005,2026-03-20T03:35:12
int_0000222,2026-03-21T00:21:46,user_004,sess_00015,event_01322,swipe,left,False,discover,Family,Kids,Educational,Valencia,36.34,69.94,2026-08-10,venue_valencia_025,2026-03-21T00:22:03
int_0000223,2026-03-21T23:46:13,user_004,sess_00017,event_01357,swipe,right,True,discover,Music,Urban,Trap,Madrid,20.19,54.23,2026-07-28,venue_madrid_024,2026-03-21T23:49:52
int_0000224,2026-03-22T20:03:16,user_004,sess_00016,event_01118,swipe,right,True,discover,Music,Pop,Latin Pop,Valencia,15.66,98.25,2026-07-11,venue_valencia_028,2026-03-22T20:04:59
int_0000225,2026-03-23T07:45:22,user_004,sess_00018,event_00769,swipe,right,True,discover,Music,Rock,Classic Rock,Sevilla,66.26,115.81,2026-07-06,venue_sevilla_061,2026-03-23T07:45:43
int_0000226,2026-03-23T14:06:23,user_004,sess_00014,event_00877,swipe,right,True,discover,Music,Jazz,Fusion,Valencia,38.72,91.08,2026-08-19,venue_valencia_030,2026-03-23T14:08:52
int_0000227,2026-03-24T15:29:27,user_004,sess_00013,event_00949,swipe,right,True,planner,Music,Rock,Indie Rock,Valencia,72.31,151.3,2026-06-14,venue_valencia_009,2026-03-24T15:30:45
int_0000228,2026-03-25T00:30:00,user_004,sess_00018,event_00707,swipe,right,True,discover,Sports,Football,Champions,Valencia,47.72,62.53,2026-06-22,venue_valencia_013,2026-03-25T00:30:09
int_0000229,2026-03-25T17:13:10,user_004,sess_00016,event_00947,swipe,left,False,discover,Arts & Theatre,Exhibition,Photography,Madrid,24.35,56.22,2026-06-01,venue_madrid_050,2026-03-25T17:13:45
int_0000230,2026-03-26T03:06:23,user_004,sess_00017,event_00691,swipe,left,False,map,Arts & Theatre,Classical,Opera,Madrid,18.0,95.48,2026-05-13,venue_madrid_006,2026-03-26T03:07:28
int_0000231,2026-03-26T11:35:50,user_004,sess_00014,event_00827,swipe,right,True,discover,Music,Urban,Reggaeton,Valencia,17.43,53.45,2026-05-07,venue_valencia_055,2026-03-26T11:37:02
int_0000232,2026-03-27T02:34:20,user_004,sess_00018,event_00040,swipe,left,False,discover,Sports,Football,Friendly,Barcelona,63.21,141.19,2026-06-03,venue_barcelona_046,2026-03-27T02:34:47
int_0000233,2026-03-28T03:38:58,user_004,sess_00014,event_00466,swipe,right,True,discover,Music,Urban,Reggaeton,Valencia,49.01,123.24,2026-07-07,venue_valencia_020,2026-03-28T03:41:14
int_0000234,2026-03-28T13:56:33,user_004,sess_00017,event_01420,swipe,right,True,planner,Music,Electronic,Techno,Valencia,37.25,74.99,2026-08-16,venue_valencia_029,2026-03-28T13:56:44
int_0000235,2026-03-29T04:35:09,user_004,sess_00016,event_01082,swipe,right,True,discover,Music,Rock,Indie Rock,Madrid,17.35,37.5,2026-06-02,venue_madrid_031,2026-03-29T04:38:32
int_0000236,2026-03-30T14:07:29,user_004,sess_00017,event_00906,swipe,right,True,discover,Music,Rock,Classic Rock,Madrid,41.93,50.35,2026-07-03,venue_madrid_054,2026-03-30T14:08:37
int_0000237,2026-03-31T12:40:15,user_004,sess_00014,event_00131,swipe,right,True,discover,Music,Rock,Alternative Rock,Valencia,21.91,31.62,2026-06-02,venue_valencia_054,2026-03-31T12:41:14
int_0000238,2026-04-01T23:20:50,user_004,sess_00013,event_00798,swipe,right,True,discover,Music,Pop,Mainstream Pop,Madrid,56.71,127.19,2026-06-23,venue_madrid_042,2026-04-01T23:24:19
int_0000239,2026-04-03T03:57:07,user_004,sess_00018,event_01415,swipe,left,False,map,Arts & Theatre,Theatre,Comedy,Barcelona,35.9,111.33,2026-08-07,venue_barcelona_038,2026-04-03T03:59:36
int_0000240,2026-04-04T13:34:20,user_004,sess_00013,event_00725,swipe,right,True,map,Music,Jazz,Smooth Jazz,Valencia,70.86,141.88,2026-06-16,venue_valencia_004,2026-04-04T13:35:06
int_0000241,2026-04-05T01:25:53,user_004,sess_00013,event_01011,swipe,right,True,discover,Music,Pop,Mainstream Pop,Valencia,37.06,115.03,2026-07-08,venue_valencia_015,2026-04-05T01:29:52
int_0000242,2026-04-05T10:36:39,user_004,sess_00018,event_00741,swipe,right,True,discover,Music,Pop,Synth Pop,Valencia,32.5,92.89,2026-06-02,venue_valencia_007,2026-04-05T10:38:12
int_0000243,2026-04-05T16:48:21,user_004,sess_00018,event_01092,swipe,left,False,discover,Music,Rock,Indie Rock,Madrid,71.32,128.49,2026-05-14,venue_madrid_035,2026-04-05T16:52:00
int_0000244,2026-04-06T00:26:01,user_004,sess_00015,event_01478,swipe,left,False,planner,Sports,Basketball,Liga ACB,Madrid,57.55,126.49,2026-05-24,venue_madrid_019,2026-04-06T00:29:18
int_0000245,2026-04-07T00:05:36,user_004,sess_00013,event_01401,swipe,left,False,discover,Arts & Theatre,Theatre,Drama,Valencia,37.89,127.55,2026-07-07,venue_valencia_046,2026-04-07T00:06:00
int_0000246,2026-04-08T03:18:12,user_004,sess_00017,event_00563,swipe,right,True,planner,Music,Rock,Alternative Rock,Valencia,33.02,59.21,2026-04-26,venue_valencia_039,2026-04-08T03:21:36
int_0000247,2026-04-09T05:22:06,user_004,sess_00014,event_00715,swipe,right,True,discover,Music,Rock,Alternative Rock,Barcelona,64.77,111.32,2026-07-02,venue_barcelona_065,2026-04-09T05:25:20
